assetKey,sourceAssetKind,role,ownerKind,ownerMigrationKey,ownerTitle,ownerYear,ownerCategory,historicalDisposition,normalizedDisposition,targetBucket,targetStoragePathRedacted,targetDatabaseReferenceKind,targetDatabaseReferenceKey,sourceSha256,sourceFilename,sourceMimeType,sourceSizeBytes,privacyStatus,reviewStatus,evidenceFiles,notes,reviewDecision,ownerComment,verifiedAt,verifiedBy
"wix:asset:wix:activity:vro4w:cb7cf7529fb0ef3f9e5f","document","attachment","activity","wix:activity:vro4w","親子慈善園遊會113","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vro4w","6ddb09af31f4e1a39ba8ac8cd69a8da3769532b5e2b0d3ce2e8e3fbfab731c8d","source-6ddb09af31f4.pdf","application/pdf","152617","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vro4w:e27808548f218fe098b4","document","attachment","activity","wix:activity:vro4w","親子慈善園遊會113","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vro4w","8b625c5787f1dfdca4cee4499ee4e604e87389985e475a6016b52076ab93f129","source-8b625c5787f1.pdf","application/pdf","78221","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vro4w:ee1f506b847e8c4bc4cb","image","cover","activity","wix:activity:vro4w","親子慈善園遊會113","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vro4w","a5b33ea0908a32c095fe24e436f317b27bcd9ee32fcfeacd51d2dbe9afc24e9c","source-a5b33ea0908a.webp","image/webp","95351","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vro4w:ee937dba12486cfafe66","document","attachment","activity","wix:activity:vro4w","親子慈善園遊會113","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vro4w","c032e2477d417106f424d9fbf2a0763835ea7769449bbbb66c7c06d82fd46488","source-c032e2477d41.pdf","application/pdf","221823","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:13bec2756ab39ac9e3e1","document","attachment","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","e1c6ba7ba2a8473357e6a0174ddd763950c1d7c3d4428116ac3faea22a4d41c7","source-e1c6ba7ba2a8.pdf","application/pdf","57997","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:367212840c395955bec8","document","attachment","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","869e8b6837b13c7c75aaf9a8bc4ce473535979e45f529bfe6aad7e8217b02208","source-869e8b6837b1.pdf","application/pdf","232204","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Historical sourceKey wix:asset-source:869e8b6837b13c7c75aaf9a8bc4ce473535979e45f529bfe6aad7e8217b02208 represents 2 source inventory rows with distinct URLs; assignments are normalized once and source-row provenance is retained."",""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:38f95271f68b7e7264a8","image","gallery","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","517bed19cdab75379ce37849d5ce0986413d960976507e739a55e4c38f5f07d4","source-517bed19cdab.jpg","image/jpeg","409876","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:63596261cc990cf98900","image","gallery","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","6cc63a63e6a6806b716a498938460860fb2e8e21c571578a1e7f4833561100f1","source-6cc63a63e6a6.jpg","image/jpeg","421041","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:8f20ccbfe43e523e0dcf","document","attachment","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","945701a2c39c5dc9fbf95908f4a7495d2cbb501e90a5222418982421fd3de7bf","source-945701a2c39c.pdf","application/pdf","163099","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:c2dbb04ed597d5fe5841","document","attachment","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","70cc001128afe0b1c9e24fa58f1d00165bac245dbe9d1ccaeed2078301044473","source-70cc001128af.pdf","application/pdf","220127","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:de76e05f5e87783acaa1","image","cover","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","64479d956595171fe924009a2e4d9daacff4da8adb90a58950c71526eb820e2f","source-64479d956595.jpg","image/jpeg","567663","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:vzfv3:f036fa918c9a95be4d78","document","attachment","activity","wix:activity:vzfv3","登山博覽會","114","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:vzfv3","a7421def12816a8e99134845fc618cd14db72de44351ddbc90ba1021f788fdd1","source-a7421def1281.pdf","application/pdf","318176","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:3c361e3f521685998055","document","attachment","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","defae18831c0ce80e91fda2a3be95b356fc170babc7f96bc91a38ce77de806d9","source-defae18831c0.pdf","application/pdf","200332","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:50d70067b07ca0f53e6d","document","attachment","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","f44b40de06a54c57df701a21eb7c67b8327a605164b9f50ee3e8f9c375736c4e","source-f44b40de06a5.pdf","application/pdf","273789","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:b8339667504fc6e45fe0","document","attachment","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","0abdc2fa1a173e39b5ac46db3aea7a139f503309f13db8809c919e079144a1a5","source-0abdc2fa1a17.pdf","application/pdf","182532","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:c9bd317af9d3bd14d14a","image","gallery","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","743c8afb8e59360347277c77a58331f39b9c0afe41817fb5de1604afedcfc519","source-743c8afb8e59.jpg","image/jpeg","912940","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:db6639a8025f423381f5","image","cover","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","86f1b49f66653351d6fd11d9bf5c30247c1a36b22d0608878ccf75a3ed0ae9b2","source-86f1b49f6665.jpg","image/jpeg","169719","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:db7be3ed34688ae7b002","document","attachment","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","1feb20e7a57d0f9b1e68f2388f1ec9549ab4bbb9c593ae9f30fc5fbaba03a8e1","source-1feb20e7a57d.pdf","application/pdf","325794","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:df942dcc7ff126dd0e48","image","gallery","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","04cff86192f0add1c6ff1ee7adbc7713e0d7f9920aab54edd2533c8db331e94c","source-04cff86192f0.jpg","image/jpeg","974240","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:e5912760b79b4a8edb00","document","attachment","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","38b136a8d75671ee72ac4b1f1a3d0184f29f582c377bd34157e93fe59a6b2daf","source-38b136a8d756.pdf","application/pdf","195992","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wiy6e:f4850b325b50548cd8de","document","attachment","activity","wix:activity:wiy6e","長照服務","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wiy6e","592b164dbaa237a3a5e89179802c80589a9d87fe87e82aae2121c3f675b28f7e","source-592b164dbaa2.pdf","application/pdf","152878","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:00eee81ec35defa9f5e0","document","attachment","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","0e3e71a0da0ec1d9f7c9cbb85ec33f8713dbf4a8477dda10908b0c65cb5cb387","source-0e3e71a0da0e.pdf","application/pdf","58776","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:21b0dd16877d0ec96baf","image","gallery","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","5f591799c094463bb7a6eb56f340c227d3689e2ae3fa74526f0e2124c531e911","source-5f591799c094.jpg","image/jpeg","310574","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:3c361e3f521685998055","document","attachment","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","defae18831c0ce80e91fda2a3be95b356fc170babc7f96bc91a38ce77de806d9","source-defae18831c0.pdf","application/pdf","200332","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""Same source object has 2 distinct Storage/owner assignments; each assignment is preserved."",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:4a554f5f6402ac8a1d24","document","attachment","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","fae338451bbc7a562d037e46fe5b3d5267f3aae05357a9cf17fb94139d18e571","source-fae338451bbc.pdf","application/pdf","188836","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:a434992de75a53f2400a","image","cover","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","4f7df8041b654ad60f189b47e1eecb90193f2947c81f8c0f4f4a61033abf34a5","source-4f7df8041b65.jpg","image/jpeg","330591","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:ae99415fde180ac7147c","document","attachment","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","2f2aac0a9d756cdfb3a8f5242c19cdd5c2372b1fdd833a5726ebff1e5b05cda1","source-2f2aac0a9d75.pdf","application/pdf","205496","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:b1c8cbeff501673f6ac0","document","attachment","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","00ef9791709c8a28976743e6b584813eb58ac051ab59ba6cd3f26566fa3dda48","source-00ef9791709c.pdf","application/pdf","59784","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wnlfh:f92abc54f184c381fe8c","document","attachment","activity","wix:activity:wnlfh","兒童假日品格營112","112","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wnlfh","f59717f57a112c585a85f1cf22f6650846d7f7d7d45c2abca5592b7f993517be","source-f59717f57a11.pdf","application/pdf","543709","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:06759be1d573cbc4bfde","document","attachment","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","a17e93985ace5678beed506e3e40c804e2239f654c1e29703a2a48bc5822f73b","source-a17e93985ace.pdf","application/pdf","188726","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:38c8f99f02bd7c2bfcf3","document","attachment","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","7e02c1c8ebb8099f03a774a14a447f18830c7e15137f4298b7b19be1f1b310fc","source-7e02c1c8ebb8.pdf","application/pdf","341221","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:3c4d4b5fdf70475a7dd6","image","cover","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","7c1b3426b41a462ba231254f366dd6589991105ae877421ed30bbf56db65d99d","source-7c1b3426b41a.jpg","image/jpeg","73956","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:5ad1eeb64c5272ce13f9","document","attachment","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","ea83d0914cf3f265a594338b1ca7b2c70c99a01f8eb7984dfafe4f7118d19953","source-ea83d0914cf3.pdf","application/pdf","195773","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:6f0e304229e8ba9a18c6","document","attachment","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","74fe465599c1b8c92df4ac67cca46ebe8c19a3665fddb4c5a41363118a19af99","source-74fe465599c1.pdf","application/pdf","243748","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:7f456cd3edd40864eeed","document","attachment","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","1a01db141371675176ed5b048da03460c5b8da66f0d6497844dacb278d4c0f4f","source-1a01db141371.pdf","application/pdf","65865","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:917d65dcbd1a83a975bf","image","gallery","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","8b7d17c27c4ec619c8474f3641116e8f1a8c779663192b6ecb9ea4bda9a4468d","source-8b7d17c27c4e.jpg","image/jpeg","85187","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:ce075dfae960881ee10b","document","attachment","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","d7a935c56e55f92611ad987e419c8581ddb06b661defd9abf9f0b4663531a5cc","source-d7a935c56e55.pdf","application/pdf","204527","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:wquq1:d5f73977efca0532877b","image","gallery","activity","wix:activity:wquq1","愛潮校慶校友回娘家","110","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:wquq1","4697e130ff6e390b256a7b26f51a377f3780d668a43f9b833a8bc4d2f04be720","source-4697e130ff6e.jpg","image/jpeg","155484","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
"wix:asset:wix:activity:xhbeh:26ca9e9819dcf964467b","document","attachment","activity","wix:activity:xhbeh","迎新烤肉肉","113","","migrate","migrated","activity-assets","activity-assets/<redacted>","activity-assets","wix:activity:xhbeh","b80059e1a939067b6575e828b7195f3e0aa6d4d6329f452a4a1925be2a7a661e","source-b80059e1a939.pdf","application/pdf","153867","private-draft","requires-owner-review","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","[""Phase 9 warnings: private_draft_attachment_may_contain_personal_data"",""sourceFilename is deterministically redacted; authoritative filename evidence remains only in the Phase 9 manifest.""]","","","",""
